project_id,project_name,issue_count,fields.creator.key_<lambda>,fields.reporter.key_<lambda>,total_links,avg_links_per_issue,fields.components_<lambda>,total_components,avg_components_per_issue,total_labels,avg_labels_per_issue,project_start_date,project_latest_date,avg_resolution_hours,median_resolution_hours,min_resolution_hours,max_resolution_hours,resolution_hours_std,total_resolution_hours,fields.issuetype.name_<lambda>_RTC,fields.issuetype.name_<lambda>_Outage,fields.issuetype.name_<lambda>_Task,fields.issuetype.name_<lambda>_Sub-task,fields.issuetype.name_<lambda>_SVN->GIT Mirroring,fields.issuetype.name_<lambda>_Umbrella,fields.issuetype.name_<lambda>_Wish,fields.issuetype.name_<lambda>_Planned Work,fields.issuetype.name_<lambda>_New JIRA Project,fields.issuetype.name_<lambda>_New Git Repo,fields.issuetype.name_<lambda>_New Confluence Wiki,fields.issuetype.name_<lambda>_Documentation,fields.issuetype.name_<lambda>_Temp,fields.issuetype.name_<lambda>_New TLP,fields.issuetype.name_<lambda>_New TLP - Common Tasks,fields.issuetype.name_<lambda>_Project,fields.issuetype.name_<lambda>_Dependency,fields.issuetype.name_<lambda>_Question,fields.issuetype.name_<lambda>_Test,fields.issuetype.name_<lambda>_New Feature,fields.issuetype.name_<lambda>_Comment,fields.issuetype.name_<lambda>_Bug,fields.issuetype.name_<lambda>_Pending Review,fields.issuetype.name_<lambda>_Blogs - Access to Existing Blog,fields.issuetype.name_<lambda>_Dependency upgrade,fields.issuetype.name_<lambda>_Technical task,fields.issuetype.name_<lambda>_Improvement,fields.issuetype.name_<lambda>_GitBox Request,fields.issuetype.name_<lambda>_Blogs - New Blog User Account Request,fields.issuetype.name_<lambda>_Github Integration,fields.issuetype.name_<lambda>_New Bugzilla Project,fields.issuetype.name_<lambda>_Proposal,fields.issuetype.name_<lambda>_Requirement,fields.issuetype.name_<lambda>_Brainstorming,fields.issuetype.name_<lambda>_Epic,fields.issuetype.name_<lambda>_Blog - New Blog Request,fields.issuetype.name_<lambda>_IT Help,fields.issuetype.name_<lambda>_Story,fields.issuetype.name_<lambda>_Technical Debt,fields.issuetype.name_<lambda>_SVN->GIT Migration,fields.issuetype.name_<lambda>_Suitable Name Search,fields.issuetype.name_<lambda>_Request,fields.issuetype.name_<lambda>_TCK Challenge,fields.priority.name_<lambda>_Missing,fields.priority.name_<lambda>_Normal,fields.priority.name_<lambda>_P3,fields.priority.name_<lambda>_P0,fields.priority.name_<lambda>_P4,fields.priority.name_<lambda>_Low,fields.priority.name_<lambda>_P1,fields.priority.name_<lambda>_Critical,fields.priority.name_<lambda>_P2,fields.priority.name_<lambda>_Urgent,fields.priority.name_<lambda>_Major,fields.priority.name_<lambda>_Trivial,fields.priority.name_<lambda>_Blocker,fields.priority.name_<lambda>_Minor,fields.priority.name_<lambda>_High,fields.priority.name_<lambda>_Not a Priority,fields.status.name_<lambda>_Accepted,fields.status.name_<lambda>_In Progress,fields.status.name_<lambda>_Done,fields.status.name_<lambda>_Closed,fields.status.name_<lambda>_Open,fields.status.name_<lambda>_Patch Available,fields.status.name_<lambda>_Waiting for Infra,fields.status.name_<lambda>_Resolved,fields.status.name_<lambda>_To Do,fields.status.name_<lambda>_Reopened,created_month_<lambda>_1.0,created_month_<lambda>_2.0,created_month_<lambda>_3.0,created_month_<lambda>_4.0,created_month_<lambda>_5.0,created_month_<lambda>_6.0,created_month_<lambda>_7.0,created_month_<lambda>_8.0,created_month_<lambda>_9.0,created_month_<lambda>_10.0,created_month_<lambda>_11.0
12310941.0,Hadoop Map/Reduce,5389,806,804,0.0,0.0,set(),0,0.0,0,0.0,2006-03-17 12:26:20,2021-11-17 16:01:59,8302.116605379271,647.6797222222223,0.009166666666666667,117264.64333333333,15543.235730599206,44740106.38638889,0,0,111,428,0,0,14,0,0,0,0,0,0,0,0,0,0,0,102,229,0,3400,0,0,0,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,3501,209,493,846,0,0,0,0,0,2567,0,0,0,2822,0,0,422,449,455,430,389,426,523,504,517,491,426
12310942.0,Hadoop HDFS,12328,1203,1207,0.0,0.0,set(),0,0.0,0,0.0,2006-04-06 08:00:00,2022-01-04 12:35:03,3727.961019247062,236.9236111111111,0.0044444444444444444,96070.03972222222,9613.900830715636,45958303.44527778,0,0,133,3600,0,0,47,0,0,0,0,0,0,0,0,0,0,0,281,299,0,5350,0,0,0,0,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,8462,445,473,2393,0,0,0,0,0,3534,0,0,0,8794,0,0,905,961,1122,1081,1123,997,1004,1069,1107,1153,961
12310963.0,Traffic Server,4413,383,383,0.0,0.0,set(),0,0.0,0,0.0,2009-10-30 00:05:08,2017-01-04 14:53:09,3345.6851306745225,345.98,0.006944444444444444,57436.69694444445,6953.197157253438,14764508.481666667,0,0,51,36,0,0,15,0,0,0,0,0,0,0,0,0,0,0,11,354,0,2673,0,0,0,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,3572,91,116,506,0,0,0,0,0,4207,0,0,0,206,0,0,348,353,386,428,428,339,363,367,409,296,373
12310981.0,Aries,1755,276,276,0.0,0.0,set(),0,0.0,0,0.0,2009-09-29 21:33:22,2021-10-19 19:13:58,3077.598070908515,119.15416666666667,0.0025,90406.98555555556,9022.574593758913,5401184.614444444,0,0,61,12,0,0,3,0,0,0,0,2,0,0,0,0,0,4,12,149,0,1025,0,0,13,0,469,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,50,0,0,1471,30,17,187,0,0,0,0,0,535,0,0,0,1220,0,0,144,186,165,110,146,122,121,124,165,180,145
12311020.0,Clerezza,799,32,32,0.0,0.0,set(),0,0.0,0,0.0,2009-12-01 03:19:54,2021-07-13 06:53:15,1439.9331362119317,19.586111111111112,0.0077777777777777776,69483.36527777778,6207.134271886853,1150506.5758333334,0,0,64,65,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,49,0,305,0,0,2,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,677,23,14,52,0,0,0,0,0,534,0,0,0,265,0,0,85,91,119,64,77,65,49,45,38,38,54
12311030.0,Libcloud,593,250,250,0.0,0.0,set(),0,0.0,0,0.0,2009-12-16 03:25:47,2019-06-06 17:31:55,1039.33,88.90861111111111,0.016666666666666666,23706.145277777778,2358.396607164261,616322.69,0,0,7,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,94,0,270,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,313,50,11,208,0,0,0,0,0,297,0,0,0,296,0,0,44,44,35,58,61,69,51,35,44,51,43
12311041.0,Struts 2,4761,1742,1741,0.0,0.0,set(),0,0.0,0,0.0,2002-05-10 16:37:38,2021-12-30 12:32:41,3815.5432821652785,438.0552777777778,0.0011111111111111111,118163.94027777777,9703.770465705424,18165801.56638889,0,0,310,76,0,0,0,0,0,0,0,0,28,0,0,0,75,0,0,318,0,2811,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,2919,232,180,1160,0,0,0,0,0,4606,0,0,0,155,0,0,458,429,469,348,365,367,328,346,382,421,419
12311043.0,Struts 1,2765,1673,1674,0.0,0.0,set(),0,0.0,0,0.0,2000-10-19 07:27:07,2018-08-27 10:36:28,32491.348561583283,35588.165,0.008611111111111111,80867.88583333333,15198.89410631202,89838578.77277778,0,0,33,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22,0,1874,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,1504,27,85,1048,0,0,0,0,0,2640,0,0,0,125,0,0,227,251,291,246,225,263,231,243,220,199,203
12311050.0,ManifoldCF,1580,171,171,0.0,0.0,set(),0,0.0,0,0.0,2010-01-12 14:04:32,2021-12-19 17:22:55,1198.427864978903,15.994444444444445,0.0077777777777777776,42369.616944444446,4238.448411612171,1893516.0266666666,0,0,168,16,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,58,0,852,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1153,25,75,266,0,0,0,0,0,9,0,0,0,1571,0,0,210,140,100,139,88,158,106,98,150,125,118
12311070.0,OODT,976,78,78,0.0,0.0,set(),0,0.0,0,0.0,2010-02-07 23:19:27,2021-03-17 08:27:09,9788.242409494536,819.77625,0.005,64440.322222222225,15285.380705932037,9553324.591666667,0,0,32,135,0,1,4,0,0,0,0,5,0,0,0,0,0,6,4,98,0,372,0,0,3,0,314,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,550,39,32,327,0,0,0,0,0,55,0,0,0,921,0,0,37,93,101,80,60,164,53,61,79,96,78
12311140.0,Karaf,6540,764,764,0.0,0.0,set(),0,0.0,0,0.0,2009-04-28 15:00:25,2021-12-30 15:29:32,2503.1322886085627,101.98847222222221,0.0022222222222222222,90688.91916666667,7055.124226624315,16370485.1675,0,0,264,39,0,0,16,0,0,0,0,36,0,0,0,1,1,33,43,398,0,2850,0,0,1513,0,1342,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,130,0,0,5488,111,112,699,0,0,0,0,0,1087,0,0,0,5453,0,0,532,539,554,598,480,518,603,482,558,615,551
12311171.0,Isis,2672,81,81,0.0,0.0,set(),0,0.0,0,0.0,2010-09-23 01:37:53,2021-12-23 14:48:11,4352.385830422489,140.8983333333333,0.008055555555555555,81146.92527777777,10642.691297662259,11629574.938888889,0,0,89,71,0,6,17,0,0,0,0,10,0,0,0,0,0,7,4,455,0,772,0,0,20,0,1220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1117,148,29,1346,0,0,0,0,0,2473,0,0,0,199,0,0,287,260,304,152,221,218,215,133,221,181,235
12311206.0,ServiceMix,4210,452,452,0.0,0.0,set(),0,0.0,0,0.0,2005-07-08 06:07:42,2021-12-28 05:45:42,3552.472296912114,41.404583333333335,0.0016666666666666668,67459.56888888888,12132.131459026526,14955908.37,0,0,2284,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,41,222,0,1080,0,0,16,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,3513,61,32,541,0,0,0,0,0,861,0,0,0,3349,0,0,331,302,420,368,345,296,354,361,285,436,377
12311208.0,ServiceMix 4,1758,150,150,0.0,0.0,set(),0,0.0,0,0.0,2007-09-21 02:11:06,2016-09-25 11:01:03,578.6648535267349,22.107777777777777,0.0019444444444444444,66067.25416666667,2952.107815342858,1017292.8125,0,0,843,21,0,0,8,0,0,0,0,0,0,0,0,0,0,0,23,96,0,495,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1581,14,4,151,0,0,0,0,0,54,0,0,0,1704,0,0,212,120,119,103,105,152,133,116,210,168,165
12311210.0,ActiveMQ,6740,2212,2211,0.0,0.0,set(),0,0.0,0,0.0,2004-04-20 14:14:03,2021-12-17 09:00:54,4896.801024398285,219.79861111111111,0.002777777777777778,127751.37833333333,10976.570538590953,33004438.904444445,0,0,250,55,0,0,56,0,0,0,0,0,0,0,0,0,0,0,73,430,0,4494,0,0,42,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,4854,204,147,1163,0,0,0,0,0,1758,0,0,0,4982,0,0,563,597,635,515,534,601,590,535,571,612,547
12311211.0,Camel,16716,2724,2723,0.0,0.0,set(),0,0.0,0,0.0,2007-04-18 16:06:05,2022-01-05 11:40:56,1934.8142663549227,40.96805555555555,0.001388888888888889,86140.49416666667,6719.525420244306,32342355.276388887,0,0,2048,576,0,0,88,0,0,0,0,0,0,0,0,0,0,0,279,1846,0,5578,0,0,59,0,6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,10678,409,37,5465,0,0,0,0,0,4436,0,0,0,12280,0,0,1394,1436,1622,1405,1328,1434,1399,1312,1365,1379,1407
12311212.0,ServiceMix Components,746,136,136,0.0,0.0,set(),0,0.0,0,0.0,2006-06-14 23:37:29,2014-04-09 17:48:09,922.6920710455764,19.835277777777776,0.005,85580.38277777778,4704.868003225,688328.285,0,0,59,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54,29,0,372,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,668,7,7,42,0,0,0,0,0,13,0,0,0,733,0,0,52,64,55,45,67,76,81,45,76,63,61
12311214.0,Stanbol (Retired),1317,85,85,0.0,0.0,set(),0,0.0,0,0.0,2010-11-23 09:39:50,2018-11-24 20:30:59,3119.000741584409,146.33444444444444,0.01,56212.10055555555,7432.127531733341,4107723.9766666666,0,0,63,189,0,0,6,0,0,0,0,2,0,0,0,0,0,15,20,128,0,506,0,0,3,0,381,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,926,44,19,311,0,0,0,0,0,863,0,0,0,454,0,0,112,156,129,143,117,105,110,62,56,105,103
12311215.0,OpenNLP,1139,147,147,0.0,0.0,set(),0,0.0,0,0.0,2010-12-01 16:46:23,2021-09-21 05:53:33,4423.516024534191,123.11,0.008333333333333333,79879.28277777777,11573.88009470371,5038384.751944444,0,0,126,15,0,0,3,0,0,0,0,18,0,0,0,0,0,14,22,63,0,330,0,0,2,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,519,121,4,486,0,0,0,0,0,1105,0,0,0,34,0,0,158,103,84,98,124,53,73,80,51,97,108
12311220.0,Apache Jena,2091,383,385,0.0,0.0,set(),0,0.0,0,0.0,2010-12-08 16:40:04,2022-01-04 21:21:38,5007.58842247197,92.4588888888889,0.0030555555555555557,83947.61472222222,11951.592279594024,10470867.39138889,0,0,196,10,0,1,14,0,0,0,0,27,0,0,0,0,0,44,4,88,0,1041,0,0,10,0,646,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1228,83,5,726,0,0,0,0,0,2070,0,0,0,21,0,0,172,188,171,171,146,193,143,180,175,174,179
12311242.0,Mesos,7148,640,639,0.0,0.0,set(),0,0.0,0,0.0,2011-02-16 23:12:40,2021-10-01 04:47:47,6735.685982753528,1028.3772222222224,0.0044444444444444444,56801.161944444444,10358.100886738279,48146683.40472222,0,0,1577,0,0,0,26,0,0,0,0,201,0,0,0,0,0,0,0,0,0,3679,0,0,0,0,1444,0,0,0,0,0,0,0,117,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,5372,132,443,870,0,0,2,0,0,0,0,0,0,7146,0,0,654,566,667,508,637,639,609,525,542,707,585
12311290.0,Rave,864,61,61,0.0,0.0,set(),0,0.0,0,0.0,2011-04-01 12:04:33,2015-01-23 05:56:04,740.9322093621399,168.22208333333333,0.0025,16025.35861111111,1538.6042544532113,640165.4288888889,0,0,42,341,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,24,0,207,0,0,4,41,120,0,0,0,0,0,0,0,4,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,669,30,13,140,0,0,0,0,0,686,0,0,0,178,0,0,55,40,57,62,75,98,146,118,69,51,54
12311293.0,Bookkeeper,1022,69,69,0.0,0.0,set(),0,0.0,0,0.0,2009-02-04 11:01:20,2017-08-09 18:25:48,6263.093600239183,660.2723611111111,0.08361111111111111,74707.80444444444,13113.75863679107,6400881.659444445,0,0,29,154,0,0,8,0,0,0,0,2,0,0,0,0,0,1,13,55,0,546,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,753,31,73,138,0,0,0,0,0,461,0,0,0,561,0,0,50,83,69,91,111,102,79,84,58,91,110
12311302.0,Airavata,2802,84,84,0.0,0.0,set(),0,0.0,0,0.0,2011-05-13 02:01:02,2021-11-30 22:15:01,3488.814069117297,581.1266666666667,0.0019444444444444444,45849.92611111111,6137.593501929874,9775657.021666666,0,0,133,522,0,0,6,0,1,1,0,12,0,0,0,5,0,8,10,183,0,1374,0,0,2,4,438,0,0,0,0,0,0,1,26,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,2490,21,59,167,0,0,0,0,0,1687,0,0,0,1115,0,0,162,228,235,241,276,230,317,229,200,298,217
12311320.0,Sqoop (Retired),2283,243,243,0.0,0.0,set(),0,0.0,0,0.0,2011-07-22 21:31:47,2021-03-15 06:49:48,1309.5189162651484,171.37583333333333,0.006666666666666667,38153.238333333335,3448.5099590090686,2989631.6858333335,0,0,99,672,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,84,0,1060,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1857,92,55,247,0,0,0,0,0,45,0,0,0,2238,0,0,181,208,211,130,101,137,142,222,167,205,317
12311321.0,Flume,2367,425,424,0.0,0.0,set(),0,0.0,0,0.0,2010-06-29 02:44:45,2021-12-11 19:14:43,7172.366566093978,468.0438888888889,0.010277777777777778,63476.40583333333,12751.597356995911,16976991.661944445,0,0,92,165,0,5,3,0,0,0,0,67,0,0,0,0,0,27,13,247,0,1166,0,0,6,0,559,0,0,0,0,0,0,2,11,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,118,0,0,1720,81,99,349,0,0,0,0,0,470,0,0,0,1897,0,0,145,179,165,185,136,185,229,271,204,223,232
12311420.0,Bigtop,3013,240,240,0.0,0.0,set(),0,0.0,0,0.0,2011-07-19 19:38:40,2021-12-22 10:28:26,1875.8801434524469,126.24527777777777,0.006388888888888889,53852.90305555556,5005.486580874839,5652026.872222222,0,0,129,500,0,0,7,0,0,0,0,0,0,0,0,0,0,0,39,112,0,1684,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,2367,67,171,321,0,0,0,0,0,1261,0,0,0,1744,0,8,300,279,287,271,231,202,150,209,291,296,270
12311620.0,Oozie,2737,313,312,0.0,0.0,set(),0,0.0,0,0.0,2011-07-18 23:56:22,2021-12-07 13:32:39,4474.821507124589,639.6683333333333,0.009166666666666667,86009.78805555556,11911.262481174372,12247586.465,0,0,110,326,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,95,0,1793,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2096,107,110,324,0,0,0,0,0,2019,0,0,0,718,0,0,156,191,247,197,215,221,205,194,586,185,197
12311720.0,Kafka,8682,1910,1910,0.0,0.0,set(),0,0.0,0,0.0,2011-07-19 21:32:09,2021-12-20 18:43:03,4176.379224001126,526.4555555555555,0.0,77639.30694444444,8436.236407820066,36259324.42277778,0,0,243,1143,0,0,34,0,0,0,0,0,0,0,0,0,0,0,152,242,0,4858,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,5755,211,892,1253,0,0,0,0,0,679,0,0,0,8003,0,0,660,659,914,748,764,778,715,700,659,769,735
12311820.0,Giraph,1062,119,119,0.0,0.0,set(),0,0.0,0,0.0,2011-08-10 23:59:46,2021-01-06 21:12:45,6113.606153222431,246.3076388888889,0.0077777777777777776,76245.37611111111,15794.534659137702,6492649.734722222,0,0,51,21,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,102,0,459,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,717,73,10,246,0,0,0,0,0,9,0,0,0,1053,0,0,83,91,89,83,74,90,89,107,92,111,94
12312020.0,Ambari,23305,566,573,0.0,0.0,set(),0,0.0,0,0.0,2011-09-22 16:11:31,2021-11-04 22:45:42,418.1229599513695,17.677777777777777,0.0033333333333333335,52815.88361111111,1956.8060662631283,9744355.581666667,0,0,4323,516,0,0,1,0,0,0,0,24,0,0,0,0,0,0,15,271,0,16655,0,0,0,111,1218,0,0,0,0,0,0,0,77,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,5045,0,0,15841,92,1707,620,0,0,0,0,0,10,0,0,0,23295,0,0,1813,1956,2075,2185,2450,2247,1779,1662,1727,1927,1809
12312121.0,Accumulo,4496,197,197,0.0,0.0,set(),0,0.0,0,0.0,2011-10-03 13:57:50,2019-08-09 15:30:10,8934.787495242685,381.5804166666667,0.0038888888888888888,82676.19777777778,17834.636609932182,40170804.57861111,0,0,393,564,0,0,20,0,0,0,0,0,0,0,0,0,0,0,72,118,0,2188,0,0,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,2485,468,300,1012,0,0,0,0,0,0,0,0,0,4496,0,0,540,460,438,440,364,321,271,222,257,413,369
12312320.0,TomEE,2661,252,253,0.0,0.0,set(),0,0.0,0,0.0,2007-07-23 12:27:07,2021-12-29 09:41:23,2226.4172998872605,8.9275,0.001388888888888889,75584.08777777778,7268.955834472703,5924496.435,0,0,101,452,0,0,2,0,0,0,0,71,0,0,0,0,0,0,11,308,0,895,0,0,309,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,2244,137,24,214,0,0,0,0,0,1080,0,0,0,1581,0,0,225,120,226,338,213,215,226,218,188,241,232
12312420.0,Apache Cordova,12862,3286,3286,0.0,0.0,set(),0,0.0,0,0.0,2011-10-25 13:25:58,2018-08-15 17:30:11,4603.174074729177,416.2088888888889,0.0025,64028.44361111111,9746.215461640157,59206024.94916667,0,0,664,2068,0,0,114,0,0,0,0,0,0,0,0,0,0,0,212,387,0,7983,0,0,0,0,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,9088,254,340,2644,0,0,0,0,0,12722,0,0,0,140,0,0,999,1080,1146,1245,1164,1188,1159,941,989,1149,994
12312720.0,Openmeetings,2628,579,579,0.0,0.0,set(),0,0.0,0,0.0,2011-12-05 12:58:31,2021-11-26 16:11:47,2163.4597419879924,56.67486111111111,0.010833333333333334,64388.00833333333,6995.054949619871,5685572.201944444,0,0,138,78,0,0,49,0,0,0,0,0,0,0,0,0,0,0,71,74,0,1763,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,1740,66,112,480,0,0,0,0,0,2383,0,0,0,245,0,0,175,236,290,393,246,156,202,175,213,179,182
12312820.0,DeltaSpike,1331,202,207,0.0,0.0,set(),0,0.0,0,0.0,2011-12-12 22:15:06,2020-03-25 16:44:55,2211.154238041573,96.84361111111112,0.0022222222222222222,76344.02388888889,6891.483080849575,2943046.2908333335,0,0,241,92,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,179,0,451,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1096,18,13,183,0,0,0,0,0,1234,0,0,0,97,0,0,98,104,136,144,125,144,119,73,64,95,95
12313120.0,Syncope,1624,117,117,0.0,0.0,set(),0,0.0,0,0.0,2012-02-21 14:26:29,2021-11-29 09:27:39,1557.411814449918,53.91013888888889,0.008055555555555555,78120.27,6207.55312618462,2529236.7866666666,0,0,76,111,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,93,0,840,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1289,37,3,272,0,0,0,0,0,1550,0,0,0,74,0,0,121,130,167,126,150,123,180,105,132,146,124
12313221.0,Jackrabbit Oak,8810,219,219,0.0,0.0,set(),0,0.0,0,0.0,2012-03-06 12:48:50,2022-01-03 13:00:49,1427.966701664775,52.35416666666667,0.0033333333333333335,60962.121666666666,4129.432139963201,12580386.641666668,0,0,964,423,0,0,34,0,0,0,0,74,0,0,0,0,0,0,120,310,0,3489,0,0,0,610,2744,0,0,0,0,0,0,0,30,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,5502,249,201,2676,0,0,0,0,0,7689,0,0,0,1121,0,0,713,801,838,858,676,639,656,653,791,783,770
12313521.0,Apache Flex,31564,434,430,0.0,0.0,set(),0,0.0,0,0.0,2005-01-03 00:18:41,2021-11-23 11:45:31,6261.3003307477575,1770.7727777777777,0.0030555555555555557,76601.11027777777,7967.069640439691,197631683.63972223,0,0,1314,258,0,0,5,0,0,0,0,4,0,0,0,0,0,6,2,379,0,27546,0,0,1,0,2047,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2139,0,0,14220,599,2119,12487,0,0,0,0,0,29584,0,0,0,1980,0,0,2328,2672,3020,2522,2736,2491,2082,3198,3254,2665,2673
