project_id,project_name,issue_count,creator.key,reporter.key,components,project_start_date,project_latest_date,avg_resolution_hours,median_resolution_hours,min_resolution_hours,max_resolution_hours,resolution_hours_std,total_resolution_hours,issuetype.name_Enhancement,issuetype.name_Analysis,issuetype.name_Problem,issuetype.name_Typo,issuetype.name_Problem Ticket,issuetype.name_Backport,issuetype.name_Technical Requirement,issuetype.name_Support Request,issuetype.name_Task,issuetype.name_Public Security Vulnerability,issuetype.name_Sub-task,issuetype.name_Third-party issue,issuetype.name_Clarification,issuetype.name_Plugin Release Request,issuetype.name_Dev Task,issuetype.name_Spec Change,issuetype.name_Feedback,issuetype.name_A/B Test,issuetype.name_Tracker,issuetype.name_Spike,issuetype.name_Ask a question,issuetype.name_Risk,issuetype.name_Support Patch,issuetype.name_Market Problem,issuetype.name_RFE,issuetype.name_Feature Request,issuetype.name_Component Upgrade Subtask,issuetype.name_Infrastructure,issuetype.name_Business Requirement,issuetype.name_Documentation,issuetype.name_Feature,issuetype.name_Incident,issuetype.name_Build Failure,issuetype.name_Suggestion,issuetype.name_Investigation,issuetype.name_Question,issuetype.name_Patch,issuetype.name_Docs Task,issuetype.name_Atlassian Incident,issuetype.name_Purchase,issuetype.name_Issue,issuetype.name_Test Task,issuetype.name_Workload,issuetype.name_New Feature,issuetype.name_Backport Sub-Task,issuetype.name_CTS Challenge,issuetype.name_QE Sub-task,issuetype.name_Bug,issuetype.name_Pricing Change,issuetype.name_Design Request,issuetype.name_Initiative,issuetype.name_OKR,issuetype.name_Tracking,issuetype.name_Component Upgrade,issuetype.name_Library Upgrade,issuetype.name_Success Metric,issuetype.name_Improvement,issuetype.name_Doc API,issuetype.name_App Incident,issuetype.name_Payment Support,issuetype.name_Technical task,issuetype.name_Requirement,issuetype.name_Dev Sub-task,issuetype.name_Simple Task,issuetype.name_Epic,issuetype.name_Release,issuetype.name_IT Help,issuetype.name_Quality Risk,issuetype.name_Story,issuetype.name_Technical Debt,issuetype.name_Doc UI,issuetype.name_Docs Sub-task,issuetype.name_QE Task,status.name_Approved,status.name_In Progress,status.name_Verified,status.name_Dropped,status.name_In Review,status.name_Defining,status.name_To Do,creator_count,reporter_count,team_size_estimate,issues_per_team_member,resolution_hours_per_team_member,team_role_diversity,project_class,pca_x,pca_y
10880.0,Node.js Driver,3105,1104,1114,set(),2012-07-09 19:42:41.000,2022-01-04 09:08:11.000,2273.4323785113615,426.87944444444446,0.0027777777777777,37465.09138888889,4642.9230435584295,7059007.535277777,0,0,0,0,0,0,0,0,825,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,1314,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,1114,1114,2.787253141831239,6336.631539746659,0.006376075574270041,0,-0.38166858535949155,-0.3632821745701125
11011.0,Bamboo,12416,2211,2237,set(),2006-04-06 23:43:22.000,2021-12-02 14:44:54.000,18271.413698073276,1878.330972222222,0.0019444444444444,117442.29388888887,27546.953059831423,226857872.47527775,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6627,0,0,0,0,0,0,0,0,0,0,0,0,0,5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,2237,2237,5.550290567724631,101411.65510741071,0.008266536110993811,0,0.8869671902216842,2.173671861174276
11101.0,Minecraft Launcher,16965,15187,15180,set(),2012-10-24 16:11:18.000,2022-01-05 00:56:52.000,1039.9915445033892,8.183333333333334,0.0,59184.10694444445,3762.834734660624,17643456.5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15187,15180,15187,1.1170738131296503,1161.7473202409956,0.0003259951571314804,0,1.5734698277452563,-0.740879143661282
11672.0,Atlassian Marketplace,4466,1,1,set(),2011-11-10 04:17:15.107,2021-12-17 18:24:00.156,2495.284575838496,433.2984988888889,0.0026147222222222,65843.34631722223,4564.021222242759,11143940.915694725,0,0,0,0,0,0,0,6,418,0,442,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,2451,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,15,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4466.0,11143940.915694725,0.0,0,-0.3049558692399267,-0.10751408111602108
11700.0,Bedrock Dedicated Server,13679,12484,12483,set(),2018-09-11 13:23:39.000,2022-01-04 11:04:20.000,657.6960765081918,11.64638888888889,0.0002777777777777,27755.118333333332,1825.9333637205225,8996624.630555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12484,12483,12484,1.0957225248317848,720.6524055235145,5.664331166632335e-05,0,1.0782484996796953,-0.8711643696353889
11771.0,Crucible,5886,763,770,set(),2007-08-15 03:36:53.000,2021-11-04 00:37:10.000,9301.537903263865,899.5144444444445,0.0022222222222222,98483.25055555555,18997.198771321597,54748852.09861111,0,0,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,770,770,7.644155844155844,71102.40532287156,0.006457596175219612,0,0.1536675717305436,0.9157179468008133
12200.0,Jira Software Server and Data Center,10928,3469,3487,set(),2007-06-14 06:25:23.000,2021-11-17 13:14:45.000,6673.9727151456,846.0659722222222,0.0016666666666666,94476.63611111112,10197.571801887054,72933173.83111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5552,0,0,0,0,0,0,0,0,0,0,0,0,0,5376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3469,3487,3487,3.13392601089762,20915.736688015808,0.0036595520590448115,0,0.6438318414883015,1.127755039699451
12370.0,Atlassian Gadgets,1458,1,1,set(),2008-08-27 23:05:50.133,2021-10-15 12:16:21.449,16794.45988457857,1021.4736052777778,0.0032649999999999,103591.6267172222,26425.67373319425,24486322.511715554,0,0,0,0,0,0,0,0,221,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,667,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1458.0,24486322.511715554,0.0,0,-0.2899982531150039,0.1802487537577018
12371.0,Atlassian Reference Application,493,1,1,set(),2008-09-25 14:45:05.654,2020-02-13 15:23:46.758,4726.652144716024,331.24829805555555,0.0036041666666666,44574.399605000006,9411.103633717905,2330239.507345,0,0,0,0,0,0,0,0,193,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,121,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,493.0,2330239.507345,0.0,0,-0.5390944438866393,-0.2606798395312046
12385.0,MongoDB Database Tools,2133,669,653,set(),2009-07-30 03:20:44.000,2021-12-28 22:22:16.000,5315.262131062145,510.0252777777778,0.0058333333333333,89229.25055555555,11332.992120591543,11337454.125555556,0,0,0,0,0,41,0,0,635,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,23,112,0,0,0,0,0,0,0,340,0,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,653,669,3.188340807174888,16946.867153296796,0.017116049166391468,0,-0.2666557516659805,0.04959221448646079
12771.0,Atlassian User Interface,3983,1,1,set(),2011-08-28 23:32:02.082,2021-11-17 09:19:15.730,8879.260307986373,1438.4402383333334,0.0039066666666666,60336.74237472222,12816.834106610931,35366093.80670972,0,0,0,0,0,0,0,0,565,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,1925,0,0,6,0,0,0,0,12,734,0,0,0,0,0,0,0,91,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3983.0,35366093.80670972,0.0,0,-0.35515902797715937,-0.16824689297794349
12782.0,WiredTiger,7499,154,174,set(),2012-01-31 11:48:47.000,2022-01-03 21:36:59.000,3984.47492576788,505.7330555555555,0.0058333333333333,60562.01361111111,7591.860529793295,29879577.468333337,0,0,0,0,0,0,0,0,2586,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,557,0,0,0,0,0,0,0,0,0,2,201,0,0,0,2670,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,154,174,174,43.09770114942529,171721.70958812264,0.08623253429104238,0,-0.2388932277077033,-0.19047030507134916
12787.0,Evergreen,11384,278,280,set(),2013-04-25 15:03:04.000,2021-12-28 17:07:09.000,2147.455461393183,295.9575,0.0027777777777777,60116.41166666667,5855.467365069201,24446632.9725,0,0,0,0,139,0,0,0,2752,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1789,0,0,50,0,0,0,0,0,0,0,1757,0,0,0,2769,0,0,0,0,0,0,0,0,2026,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,280,280,40.65714285714286,87309.40347321429,0.0050688658149573304,0,-0.13594232296408754,-0.21319284408966177
12870.0,ActiveObjects,693,1,1,set(),2010-01-26 23:21:12.961,2021-11-12 00:41:51.833,7083.386194559083,781.9407516666666,0.0110283333333333,72557.5127436111,11542.81155004204,4908786.6328294445,0,0,0,0,0,0,0,0,78,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,376,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,693.0,4908786.6328294445,0.0,0,-0.4272202811013391,-0.05055189359005034
12970.0,Atlassian Selenium,296,1,1,set(),2008-07-17 02:15:08.696,2019-07-12 10:36:04.759,19501.77344811937,2729.0935854166664,0.0022247222222222,95985.27930027778,29836.895500677263,5772524.940643333,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,101,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,296.0,5772524.940643333,0.0,0,-0.3589003039306892,0.1312780855297555
12981.0,Mongoid,4889,319,2035,set(),2009-11-17 06:22:01.000,2021-12-29 15:11:59.000,21939.51075066476,23539.721666666668,0.0038888888888888,64835.63444444445,13634.544236016643,107262268.06,0,0,0,0,0,0,0,0,4151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,425,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,2035,2035,2.4024570024570027,52708.73123341524,1.0309220361224432,0,-0.25638512797149554,-0.15720691986115967
13182.0,Compass ,2072,390,358,set(),2016-03-21 14:59:36.000,2021-12-29 11:00:12.000,3764.135342261905,861.2019444444445,0.0033333333333333,41170.87111111111,6009.6983282119945,7799288.429166666,0,0,0,0,0,0,0,0,806,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,127,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,170,0,0,0,0,0,0,0,0,0,0,0,390,358,390,5.312820512820513,19998.175459401707,0.06050111496783295,0,-0.4662869918516554,-0.3077897410345486
13310.0,Bitbucket Server,5663,2079,2110,set(),2012-03-09 04:03:59.000,2021-12-30 22:31:10.000,3297.220925598917,253.34666666666664,0.0030555555555555,80191.2675,8480.15776860448,18672162.101666667,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079,2110,2110,2.6838862559241705,8849.365924960506,0.01046565300395463,0,0.1821503560105495,0.7626344654536336
13472.0,Atlassian Plugins Webresources,540,1,1,set(),2010-11-28 22:11:18.163,2021-12-06 11:44:42.267,8816.12224690998,978.6967472222224,0.0038011111111111,86626.33365694445,16819.83442913519,4760706.013331389,0,0,0,0,0,0,0,0,84,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,246,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,1,1,540.0,4760706.013331389,0.0,0,-0.3833015660777538,0.058035913157396826
13571.0,JIRA REST Java Client Library,122,1,1,set(),2010-07-28 15:14:13.679,2018-11-29 21:56:47.583,1252.5425114116574,127.76015083333334,0.0094302777777777,24923.808415,3314.729275216749,152810.1863922222,0,0,0,0,0,0,0,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,46,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1,1,1,122.0,152810.1863922222,0.0,0,-0.6135808059544423,-0.3792592565160198
13771.0,Atlassian Connector for Eclipse (discontinued),1499,1,1,set(),2008-03-03 08:58:28.658,2015-05-28 15:01:14.892,6489.255670093767,617.3346425,0.0072341666666666,60634.14123916667,12102.684416997274,9727394.249470556,0,0,0,0,0,0,0,0,83,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1499.0,9727394.249470556,0.0,0,-0.4432358007746837,-0.14684930152038253
13772.0,Atlassian Connector for IntelliJ IDE (discontinued),2889,1,1,set(),2008-01-04 06:35:46.533,2016-09-15 12:55:56.083,6199.856572912869,649.3814138888888,0.0144041666666666,60505.730261666664,11984.212034403334,17911385.639145277,0,0,0,0,0,0,0,0,137,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2889.0,17911385.639145277,0.0,0,-0.3802191192909246,-0.16270531077034567
13773.0,Atlassian Connector for Visual Studio (discontinued),454,1,1,set(),2009-11-25 11:23:30.889,2015-04-17 06:35:58.574,7595.873669130568,1353.122660972222,0.0159569444444444,46154.19917027778,11790.813422860248,3448526.6457852777,0,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,1,1,1,454.0,3448526.6457852777,0.0,0,-0.5307026644578241,-0.2496204326005592
13871.0,Atlassian Troubleshooting & Support Tools Plugin,405,1,1,set(),2011-12-16 06:50:43.347,2021-11-10 22:55:23.705,12578.12475195816,4876.8826225,0.0026591666666666,64755.23753777778,16096.09629822628,5094140.524543055,0,0,1,0,0,0,0,7,11,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,49,0,0,0,220,0,0,0,0,0,0,0,0,95,0,2,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,405.0,5094140.524543055,0.0,0,-0.4588538788717415,-0.07831795791062703
14087.0,JIRA Toolkit Plugin,47,1,1,set(),2006-09-05 00:32:21.872,2017-02-27 20:00:11.857,7965.115979361702,346.1953236111111,0.0024319444444444,72903.04169555556,15451.951056948525,374360.45103,0,0,0,0,0,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,47.0,374360.45103,0.0,0,-0.4467529654812348,-0.030403234919391384
14178.0,Subversion JIRA plugin,159,1,1,set(),2004-11-17 05:29:40.412,2016-10-07 10:26:00.216,4884.280956144305,207.75828055555556,0.0053847222222222,41824.42229638889,8858.581337301508,776600.6720269445,0,0,0,0,0,0,0,21,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,83,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,159.0,776600.6720269445,0.0,0,-0.5367782838806703,-0.19347747434145612
14472.0,Atlassian Connect,1280,1,1,set(),2011-11-24 06:45:17.000,2021-10-05 23:45:14.932,4121.10220623546,1196.8210598611113,0.0094683333333333,63531.3427925,9158.442183725352,5275010.8239813885,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,2,0,0,0,0,266,0,0,0,571,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1280.0,5275010.8239813885,0.0,0,-0.4410273493175905,-0.12301061776944712
14510.0,Sourcetree for Windows,5199,3413,3417,set(),2012-09-26 11:49:35.000,2021-09-13 05:48:08.000,7829.700912034365,1241.6555555555556,0.0038888888888888,68463.28305555556,11072.73529020572,40706615.041666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3413,3417,3417,1.5215100965759438,11912.968990830163,0.0008282363469242138,0,0.10287654109078033,-0.0009348723981890138
14613.0,Atlassian Cloud,6933,1693,1692,set(),1982-11-26 02:23:00.000,2021-12-30 14:58:23.000,10493.117136561052,1918.8975,0.0041666666666666,243090.86833333335,15081.645096197868,72748781.10777777,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,1692,1693,4.095097460129947,42970.337334777185,0.00041778834929781245,0,0.7384584341921044,1.8862364961640934
15611.0,Jira Service Management Server and Data Center,4198,1530,1541,set(),2013-09-12 01:55:47.000,2021-12-15 11:37:50.000,19621.401899912657,11367.20986111111,0.0061111111111111,67316.73722222222,20198.499474229015,82370645.17583333,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,1541,1541,2.7242050616482802,53452.72237237724,0.005065564697526553,0,0.07788497183904794,0.8999920990883503
16271.0,Maven JGit Flow,197,1,1,set(),2013-03-25 18:24:50.497,2015-09-15 16:51:35.164,3315.2951574887197,3105.2208241666667,0.0911577777777777,12881.624785833334,2649.637790493974,653113.1460252778,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,145,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,197.0,653113.1460252778,0.0,0,-0.6598456844969788,-0.5007210124931609
17771.0,Atlassian Connect in Jira Cloud,1381,1,1,set(),2012-11-07 05:42:31.000,2021-11-02 12:02:49.854,6716.229244802477,1173.0594619444444,0.0028283333333333,60303.36502333333,11778.29836378174,9275112.587072222,0,0,0,0,0,0,0,0,92,0,43,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,542,0,0,0,0,0,0,0,0,229,0,7,0,0,0,0,0,25,0,0,0,295,6,0,0,0,0,1,0,0,0,0,0,1,1,1,1381.0,9275112.587072222,0.0,0,-0.4509643439741855,-0.14775002401816928
17870.0,Confluence Ecosystem (Moved: go.atlassian.com/ce-move),693,1,1,set(),2012-04-19 00:22:33.000,2018-05-10 03:50:13.911,3784.7898574619207,621.2238516666666,0.0030633333333333,46710.699846111114,8220.649217648714,2622859.371221111,0,0,0,0,0,0,0,50,145,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,224,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,693.0,2622859.371221111,0.0,0,-0.4738318191885564,-0.0400587562838535
18170.0,Atlassian Accessibility,197,1,1,set(),2014-09-08 05:45:23.597,2018-04-02 16:18:07.650,1250.3814860674,348.1731813888889,0.0218180555555555,40005.581579722224,3126.6502336401277,246325.15275527776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,197.0,246325.15275527776,0.0,0,-0.5607768344799654,-0.29481068253887993
18511.0,Jira Software Cloud,10029,3242,3263,set(),2007-06-14 06:25:23.000,2021-12-29 00:10:32.000,11781.381153405126,4077.473333333334,0.0047222222222222,112190.06527777776,16040.432481311347,118155471.5875,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5715,0,0,0,0,0,0,0,0,0,0,0,0,0,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3242,3263,3263,3.0735519460619063,36210.68697134539,0.004565485750935434,0,0.6322997685561649,1.320581049585153
18512.0,Jira Service Management Cloud,3990,1347,1351,set(),2013-09-12 01:55:47.000,2021-12-27 09:32:03.000,15326.05311347814,8748.320555555556,0.0069444444444444,72074.13388888889,17405.368123332937,61150951.92277778,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,1351,1351,2.9533678756476682,45263.47292581627,0.0020966843029993996,0,-0.07894361069311022,0.3031817229619677
18513.0,Confluence Cloud,20151,5438,5492,set(),2003-11-19 20:40:08.000,2021-12-22 18:31:23.000,19159.813232566343,14063.700833333334,0.0030555555555555,144151.03194444443,20184.429950543978,386089396.4494445,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10639,0,0,0,0,0,0,0,0,0,0,0,0,0,9462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5438,5492,5492,3.669155134741442,70300.32710295785,0.006986965449967716,0,1.616862148270059,2.468306140486407
18514.0,Jira Cloud,22142,6451,6507,set(),2002-08-02 09:16:21.000,2021-12-29 20:27:08.000,24646.77263037064,18973.872083333335,0.0041666666666666,159244.16861111112,24174.552016992668,545728839.5816667,0,0,0,0,0,0,0,807,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12736,0,0,0,0,0,0,0,0,0,0,0,0,0,8322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6451,6507,6507,3.4027969878592286,83867.96366707649,0.0061117425137284555,0,2.7144079516650916,6.3271033949904645
20070.0,Atlassian Connect JavaScript API,587,1,1,set(),2014-03-06 02:20:49.905,2021-07-26 01:50:35.432,7916.709436641113,504.18466,0.0679930555555555,52677.01463861111,14127.283359339574,4647108.439308333,0,0,0,0,0,0,0,0,138,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,222,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,8,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,1,1,1,587.0,4647108.439308333,0.0,0,-0.5051795312334375,-0.20018390876438924
20310.0,Bitbucket Cloud,17994,158,8950,set(),2008-06-13 12:35:48.000,2021-12-16 10:19:03.000,12788.83005182283,4844.316805555556,0.0,92534.43694444445,16965.562408979742,230122207.9525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5928,0,0,0,0,0,0,0,0,0,0,0,0,0,12066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,8950,8950,2.0105027932960895,25711.97854217877,1.365147742686018,0,1.0803702736032814,1.0874529910328918
28139.0,Jira Performance Testing Tools,405,1,1,set(),2018-08-20 10:27:34.364,2021-12-22 08:34:17.627,1081.4947059176957,163.10890916666665,0.0056961111111111,21021.717209444443,2618.0871053435917,438005.35589666665,0,0,0,0,0,0,0,0,59,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,1,1,405.0,438005.35589666665,0.0,0,-0.6195408112317116,-0.42481426306657694
